make_id,model_id,year,cylinder_capacity,km,color,region,price,fuel_type_id,transmission_id,traction_id,age
64,792,2020,2000,128154,-1,1,17000000,1,0,1,4
20,287,2008,2300,320000,-1,3,4500000,0,0,0,16
52,687,2013,1600,171392,-1,6,5300000,0,0,0,11
63,763,2006,1600,270000,-1,6,3900000,0,0,0,18
11,908,2011,0,134000,-1,6,3900000,0,0,-1,13
55,697,2012,2000,90500,-1,0,5990000,0,1,-1,12
19,1058,2016,0,154000,-1,4,5750000,0,0,-1,8
20,293,2019,5000,56000,-1,0,35700000,0,1,1,5
20,286,2023,0,28491,-1,2,34690000,0,1,-1,1
27,1691,2021,1200,13000,-1,9,8700000,0,0,0,3
77,1446,2006,0,204500,2,0,16980000,0,1,1,18
7,6038,2022,7100,17180,-1,2,7490000,0,0,0,2
63,770,2016,1600,135000,-1,5,8000000,0,1,0,8
33,401,2018,1400,185000,-1,3,7500000,0,0,0,6
27,353,2020,0,100000000,-1,0,1000000,0,0,-1,4
47,1454,2020,0,277709,-1,4,11290000,1,0,0,4
20,293,2021,3500,85400,0,0,36990000,0,1,1,3
45,602,2014,2500,218000,-1,6,8900000,1,0,1,10
10,5879,2022,1500,19200,6,5,13990000,0,1,0,2
27,1691,2018,1200,50000,-1,0,6600000,0,0,0,6
47,616,2017,2000,114000,-1,2,9990000,0,0,-1,7
47,620,2018,3500,107000,8,0,13990000,0,1,0,6
40,470,2022,0,40000,-1,0,20000000,0,1,-1,2
11,1806,2019,1400,46000,-1,6,7200000,0,0,0,5
42,575,2016,0,68250,1,0,15490000,0,1,-1,8
59,720,2019,2200,52400,1,3,21990000,1,1,1,5
61,747,2019,2400,49500,-1,0,13500000,0,0,1,5
64,5900,2022,1000,48000,0,0,11990000,0,0,0,2
27,1691,2019,1200,100000000,-1,0,6290000,0,0,0,5
9,5579,2021,0,49405,-1,11,8780000,0,0,-1,3
27,338,2016,0,142700,-1,6,17500000,1,0,-1,8
61,1453,2016,1600,87000,-1,3,8690000,0,0,-1,8
11,820,2023,0,800,-1,3,12990000,0,0,-1,1
45,599,2019,3000,63770,6,0,24500000,0,1,1,5
20,284,2022,3200,37000,4,0,22980000,1,0,0,2
27,338,2010,2400,100000000,-1,0,6970000,0,1,1,14
11,158,2021,1500,74200,-1,3,8990000,0,0,-1,3
63,766,2022,0,40100,3,0,38990000,1,1,-1,2
45,601,2013,2000,248000,-1,0,6500000,0,1,0,11
31,382,2019,3600,38600,-1,0,20900000,0,1,0,5
40,474,2017,2000,104000,-1,5,13000000,0,1,0,7
27,1471,2023,0,16483,-1,0,16890000,0,1,-1,1
22,6042,2023,0,10400,0,0,14690000,0,1,-1,1
34,427,2017,3000,124800,4,0,27990000,1,1,1,7
33,401,2022,1400,12000,-1,1,10990000,0,0,0,2
16,240,2018,0,53500,-1,5,12500000,0,1,-1,6
31,5983,2021,3600,46400,0,0,50990000,0,1,1,3
27,353,2007,1500,388572,-1,3,3200000,1,0,0,17
47,609,2011,2500,137000,-1,8,7500000,0,1,1,13
64,780,2019,1600,57000,-1,0,8600000,0,0,0,5
19,1056,1979,900,100000,-1,5,1500000,0,0,-1,45
9,1713,2023,1200,10300,-1,11,6000000,0,0,0,1
43,5586,2020,1500,45000,-1,0,9000000,0,0,0,4
33,395,2019,1600,47433,-1,4,9990000,0,0,-1,5
27,340,2005,2500,220000,-1,0,7800000,1,0,-1,19
45,606,2011,2000,125000,1,0,5980000,0,0,-1,13
61,748,2013,1000,87528,-1,0,2800000,0,1,0,11
65,803,2013,2000,172000,-1,5,8000000,0,1,0,11
20,293,2021,3500,90000,-1,10,36000000,0,1,1,3
47,616,2013,2000,110000,-1,3,7600000,0,1,1,11
11,176,2014,2200,173000,-1,6,7000000,1,0,0,10
43,5586,2023,1500,9000,-1,0,10500000,0,0,0,1
52,819,2018,1600,83837,0,0,5980000,0,0,0,6
52,686,2018,0,500000,-1,0,6900000,0,0,0,6
33,400,2016,1400,110000,-1,0,8250000,0,1,0,8
27,332,2009,3800,90000,-1,0,4980000,0,1,-1,15
47,610,2021,1600,50000,-1,0,9990000,0,0,-1,3
20,287,2014,0,120000,3,0,7690000,0,1,-1,10
64,781,2017,2000,96000,-1,0,11980000,1,1,0,7
50,5972,2021,0,7500,-1,0,121900000,3,1,-1,3
31,1637,2021,1800,42000,-1,0,13000000,0,0,-1,3
59,719,2015,2000,170000,-1,0,10000000,1,0,-1,9
47,622,2011,2500,200000,-1,4,8700000,1,1,-1,13
31,385,2018,0,57372,-1,0,12390000,0,0,-1,6
47,609,2021,2500,47772,-1,3,15990000,0,1,-1,3
11,908,2014,800,640000,-1,0,4000000,0,0,0,10
47,610,2019,1600,83000,-1,0,7500000,0,0,0,5
31,1637,2022,1700,25500,-1,4,12850000,0,1,0,2
42,1437,2022,7900,17900,-1,3,57000000,1,1,-1,2
47,612,2011,1600,130000,-1,0,4500000,0,0,0,13
47,609,2011,2500,163000,-1,2,6000000,0,0,1,13
61,6130,2021,0,3245,-1,11,6800000,0,0,-1,3
6,5946,2020,1500,24000,4,0,23890000,0,1,0,4
210,5878,2021,0,25312,-1,0,24990000,0,1,-1,3
27,340,2018,2500,84500,-1,0,19400000,1,0,0,6
43,5988,2021,1500,72000,-1,0,10000000,0,0,0,3
38,830,2018,0,90000,-1,0,12400000,1,0,-1,6
52,5600,2021,1600,60000,1,0,10690000,0,0,0,3
61,752,2018,0,38000,3,0,4300000,0,0,-1,6
27,5914,2020,1600,67000,-1,3,13190000,0,1,0,4
33,1161,2010,0,190000,-1,0,7990000,1,1,-1,14
29,1669,2018,1500,94000,-1,2,5000000,0,0,-1,6
60,725,2016,2500,108000,0,2,13890000,0,1,1,8
43,5586,2023,1500,16500,-1,10,12500000,0,1,0,1
11,943,1999,1400,313332,-1,0,600000,0,0,0,25
31,1637,2021,1800,22000,-1,0,14000000,0,1,-1,3
33,399,2012,0,132000,-1,5,5600000,0,0,-1,12
33,410,2017,0,47000,-1,8,7200000,0,0,-1,7
38,452,2017,2200,154340,-1,0,9000000,1,0,-1,7
59,720,2019,2200,145000,-1,6,16500000,1,0,1,5
33,400,2017,1000,61000,-1,3,9200000,0,1,-1,7
31,389,1995,0,99999,-1,12,5500000,0,0,-1,29
27,340,2016,2500,228500,-1,0,8500000,1,0,0,8
10,5882,2022,1500,26000,6,0,8990000,0,0,0,2
20,285,2015,2000,87800,-1,3,8500000,0,0,-1,9
20,298,2020,0,31000,-1,0,25690000,0,1,1,4
34,425,2021,2000,38500,-1,0,41190000,0,1,1,3
20,293,2019,5000,152000,6,4,22500000,0,1,1,5
16,6109,2013,0,155000,-1,13,15500000,0,1,1,11
45,602,2022,0,103047,-1,11,16900000,1,0,-1,2
47,622,2011,2500,249804,-1,0,7500000,1,0,1,13
112,5590,2021,2000,133000,6,0,10990000,1,0,1,3
11,1806,2020,1400,16440,-1,0,8490000,0,0,-1,4
65,5849,2019,2000,50964,-1,0,25990000,0,1,-1,5
47,616,2023,0,11726,6,0,19190000,0,0,-1,1
11,149,2021,3600,42000,-1,0,30500000,0,1,0,3
13,208,2023,1500,10975,-1,0,25480000,1,1,0,1
33,1161,2008,2900,247500,-1,4,6800000,1,1,-1,16
11,151,2015,5300,113000,-1,6,21000000,0,1,1,9
63,763,2023,0,19900,-1,0,19090000,0,1,-1,1
33,393,2013,2000,116000,-1,5,10890000,0,1,1,11
61,736,2018,1200,72000,0,0,6780000,0,0,0,6
40,472,2021,4000,14000,-1,7,30000000,0,1,1,3
47,609,2021,2500,100000000,-1,0,9990000,0,1,-1,3
33,1161,2012,2200,222000,-1,11,8500000,1,0,0,12
20,284,2008,2500,190000,-1,10,9500000,1,0,0,16
63,756,2021,0,62000,-1,5,10900000,0,0,-1,3
52,686,2017,1600,70000,-1,0,8900000,0,0,0,7
4,56,2015,1200,117000,3,0,9190000,0,1,0,9
27,346,2012,0,130000,-1,0,1000000,0,0,-1,12
27,1471,2023,1500,2500,-1,3,14500000,0,0,0,1
60,723,2016,2000,90000,-1,2,12500000,0,0,1,8
61,5943,2020,1000,84000,-1,8,5700000,0,0,0,4
52,687,2005,0,225000,-1,0,2220000,0,0,-1,19
13,213,2021,1600,105000,-1,3,15990000,1,0,-1,3
33,407,2016,0,81000,-1,11,8900000,0,0,-1,8
11,820,2020,0,19751,-1,3,10990000,0,0,-1,4
33,401,2019,0,120000,-1,3,7590000,0,0,-1,5
49,1360,2022,1200,7500,-1,0,18900000,0,0,0,2
33,396,2006,0,232000,-1,3,4000000,1,0,1,18
11,169,2015,2500,150000,-1,3,10000000,1,0,-1,9
27,350,2009,1600,151000,-1,1,4900000,0,0,-1,15
13,201,2020,1600,96900,-1,11,10290000,1,0,-1,4
27,338,2013,2400,154000,-1,0,9900000,0,1,1,11
112,6089,2022,0,9607,0,0,33890000,3,1,0,2
47,615,2003,1800,189000,-1,0,2700000,0,0,0,21
49,642,2015,1600,162000,-1,0,4500000,1,0,0,9
9,5865,2023,0,6798,-1,7,15990000,0,1,-1,1
63,756,2010,3000,213000,-1,8,5200000,0,0,-1,14
49,813,2015,1600,240000,-1,0,7800000,1,0,0,9
38,453,2020,2200,170000,5,5,8590000,1,0,0,4
33,410,2017,1200,71000,-1,0,6480000,0,0,0,7
52,685,2014,2000,420000,-1,10,3200000,0,0,-1,10
27,345,2013,0,120971,-1,0,9600000,1,0,-1,11
11,5917,2021,1500,20200,-1,0,8000000,0,0,0,3
40,468,2006,0,0,-1,0,4000000,0,1,-1,18
11,149,2016,3600,125607,-1,1,11790000,0,1,1,8
47,1829,2021,1600,63000,-1,0,14830000,0,0,0,3
49,1360,2022,1200,30000,-1,0,13990000,0,0,0,2
60,726,2018,0,86795,-1,0,11900000,0,1,-1,6
33,396,2016,0,153000,-1,8,13480000,0,1,-1,8
33,5947,2021,7900,54218,-1,0,13480000,0,0,0,3
40,470,2010,1600,100800,-1,10,4200000,0,0,0,14
42,538,2009,3000,200000,-1,2,8990000,0,1,0,15
33,393,2016,2000,101800,-1,3,9990000,0,1,-1,8
27,353,2010,1600,232000,-1,0,3850000,0,0,0,14
29,364,2013,1300,159454,-1,4,4500000,0,0,-1,11
49,640,2015,1600,150000,-1,5,10900000,1,0,-1,9
27,5588,2022,1400,36000,-1,0,12390000,0,0,0,2
64,5900,2022,1000,15400,-1,0,14400000,0,0,0,2
33,396,2012,2400,104000,6,0,8980000,0,0,0,12
19,6072,2022,0,17419,5,3,12990000,0,1,0,2
11,820,2013,1800,165000,-1,5,7200000,0,0,-1,11
27,334,2020,0,50000,-1,4,14990000,0,0,-1,4
52,819,2015,1600,120000,-1,0,4450000,0,0,-1,9
33,401,2017,1400,107760,-1,0,7800000,0,0,0,7
4,57,2018,1400,21700,-1,0,15990000,0,1,-1,6
33,414,2017,2500,200000,-1,1,13500000,1,0,-1,7
27,334,2018,3500,101320,-1,5,13200000,0,0,-1,6
11,149,2015,3600,115000,-1,4,7500000,0,1,-1,9
42,575,2017,1600,94000,-1,11,15000000,0,0,0,7
47,1829,2022,1600,7831,-1,0,14290000,0,0,0,2
27,336,2013,2000,122000,-1,5,8500000,0,1,0,11
27,346,2010,1100,136000,-1,8,3600000,0,0,-1,14
27,1471,2018,1600,75000,-1,0,11500000,0,1,0,6
33,393,2015,2000,88000,3,1,11790000,1,0,1,9
64,780,2021,1600,40000,-1,0,8800000,0,0,0,3
40,475,2021,3200,29000,-1,0,20990000,1,1,1,3
17,1365,2023,0,100000000,0,2,5990000,0,0,-1,1
33,401,2019,0,50600,-1,3,8490000,0,0,-1,5
27,352,2020,1100,23000,-1,0,7290000,0,0,-1,4
27,1471,2017,1600,29343,-1,0,10590000,0,0,-1,7
63,762,2009,2500,594000,-1,6,8000000,1,0,0,15
11,169,2013,0,204029,-1,6,9000000,1,0,0,11
22,304,2013,1300,130000,-1,0,2850000,0,0,-1,11
4,56,2014,1800,79000,3,0,11490000,0,1,0,10
45,602,2022,2400,17000,0,2,27990000,1,1,1,2
40,470,2018,0,77000,-1,5,12500000,0,0,-1,6
63,5857,2020,1000,82979,-1,4,7790000,0,0,0,4
4,31,2011,3000,109500,-1,10,19500000,0,1,-1,13
33,410,2017,1200,19929,-1,3,5500000,0,0,0,7
20,5964,2020,1500,39000,0,0,14980000,0,1,0,4
33,410,2019,0,26600,-1,0,7880000,0,0,-1,5
45,598,2019,2000,92000,-1,0,12500000,0,0,0,5
33,400,2013,1400,1,5,0,6280000,0,1,0,11
47,613,2005,0,300000,-1,0,3950000,1,0,-1,19
47,609,2013,2500,105250,-1,9,9800000,0,0,1,11
49,646,2021,2000,117996,-1,0,17500000,1,0,0,3
43,5586,2021,1500,43398,-1,0,8500000,0,0,0,3
63,762,2018,0,152000,-1,0,9990000,1,0,0,6
63,756,2009,1500,175000,-1,2,6600000,0,0,0,15
65,793,2022,2000,36041,-1,0,46490000,0,1,-1,2
40,470,2019,2500,22500,-1,0,16700000,0,1,0,5
33,407,2017,0,95395,9,0,8990000,0,0,-1,7
16,241,2019,3600,62000,4,0,23500000,0,1,1,5
11,1808,2018,1800,90000,-1,0,8290000,0,0,-1,6
42,5826,2019,0,24000,0,0,79990000,0,1,-1,5
11,158,2013,1400,82000,-1,10,5500000,0,0,0,11
11,820,2018,1800,72000,-1,5,8500000,0,0,0,6
11,155,2013,1600,140500,-1,2,5200000,0,0,0,11
61,1688,2018,1400,80530,-1,4,9290000,0,0,-1,6
11,170,2016,1800,89900,-1,10,7400000,0,0,0,8
33,400,2011,0,136000,-1,0,5000000,0,0,-1,13
59,720,2020,2200,77000,-1,0,16900000,1,0,0,4
11,176,2019,1500,100000000,5,0,14900000,0,0,0,5
52,687,2018,0,105000,-1,0,9500000,0,0,-1,6
23,5941,2021,0,21893,-1,0,14000000,1,0,1,3
33,407,2014,0,129500,-1,0,8000000,0,0,0,10
20,286,2017,2300,102167,-1,6,20500000,0,1,1,7
20,293,2013,5000,164570,-1,2,14990000,0,1,1,11
63,760,2017,2500,80000,4,0,14990000,0,1,0,7
52,833,2007,0,218000,-1,0,2500000,0,0,-1,17
20,298,2015,3500,54400,-1,0,13990000,0,1,1,9
20,285,2015,2000,94600,-1,0,6900000,0,0,-1,9
64,1372,2022,1600,56000,-1,1,8000000,0,0,0,2
10,137,2017,1000,41557,-1,0,4890000,0,0,0,7
45,602,2017,2400,198000,-1,2,16500000,1,0,-1,7
63,766,2019,0,65517,-1,0,22480000,0,1,-1,5
33,410,2022,0,16000,-1,2,7700000,0,0,-1,2
33,409,2003,0,173649,-1,5,4000000,0,0,-1,21
20,284,2018,3200,70576,-1,0,15390000,1,0,1,6
45,602,2016,2400,218867,-1,5,10490000,1,0,-1,8
26,324,2021,1800,30000,-1,0,15000000,0,1,-1,3
40,474,2018,2200,106800,-1,11,17490000,1,1,1,6
38,452,2012,2200,200008,-1,0,5890000,1,0,-1,12
20,293,2020,3500,87000,5,0,55000000,0,1,1,4
47,616,2018,2000,158000,-1,1,11450000,0,0,-1,6
47,610,2019,1600,147400,-1,5,6000000,0,0,0,5
59,719,2019,2200,113000,-1,0,13290000,1,1,0,5
20,287,2020,2000,51100,-1,0,14190000,0,1,-1,4
16,241,2013,0,122000,-1,0,10000000,0,1,-1,11
49,657,2008,0,88256,-1,2,15990000,0,1,-1,16
49,642,2018,1600,98000,-1,0,9500000,1,0,0,6
63,756,2019,1500,66000,-1,0,10500000,0,0,-1,5
33,410,2015,0,76000,-1,0,6000000,0,0,-1,9
20,287,2019,0,73000,-1,0,14090000,0,1,0,5
63,760,2013,2400,126000,-1,0,9800000,0,1,1,11
16,6109,2018,0,220000,-1,8,24500000,0,1,1,6
11,908,2021,1200,92000,4,10,6990000,0,0,-1,3
59,719,2018,2000,110000,-1,8,9700000,1,0,0,6
61,746,2018,2400,65000,-1,0,6700000,0,1,1,6
61,736,2018,1200,16400,-1,0,10000000,0,0,0,6
4,56,2019,1400,80000,-1,0,17499000,0,1,0,5
43,586,2021,1500,26,-1,0,6980000,0,0,-1,3
65,795,2022,2000,19800,-1,0,43990000,2,1,1,2
35,431,2022,3500,21000,1,0,40900000,0,1,1,2
48,634,2016,2000,120000,-1,0,12500000,0,1,0,8
21,1106,2021,1300,48000,-1,0,6800000,0,0,-1,3
49,657,2014,1600,98000,-1,5,8290000,1,0,0,10
10,5583,2018,1500,55600,-1,3,4900000,0,0,0,6
72,1408,2017,1500,29142,-1,11,7500000,0,0,-1,7
47,613,2014,0,146965,-1,0,7500000,0,0,-1,10
49,657,2018,2000,113100,0,0,17980000,1,1,0,6
112,6056,2015,0,146000,-1,0,18500000,1,0,-1,9
20,299,2019,2000,68100,-1,3,11500000,0,1,0,5
29,6000,2021,0,36772,-1,0,10490000,0,0,0,3
33,393,2018,5900,51109,-1,0,14980000,1,0,-1,6
10,5879,2024,1500,31,3,0,14990000,0,1,0,0
33,396,2014,0,1,-1,14,9200000,1,1,-1,10
10,5881,2019,2000,23500,-1,0,10000000,0,0,0,5
47,610,2021,1600,35000,8,3,10390000,0,0,0,3
49,646,2017,2200,211000,-1,2,16500000,1,0,-1,7
47,622,2012,2500,100000,-1,0,300000,1,0,-1,12
63,762,2022,0,2600,-1,0,28900000,1,0,1,2
64,792,2021,2000,88300,1,5,17490000,1,0,-1,3
11,176,2019,1500,55000,1,3,11980000,0,0,0,5
40,474,2019,0,86000,-1,0,20500000,1,1,-1,5
42,539,2010,0,160900,-1,0,9500000,0,1,-1,14
64,780,2013,1600,82000,-1,0,5400000,0,0,0,11
31,1637,2018,1700,93000,-1,0,13500000,0,0,0,6
48,1481,2022,1200,44900,8,0,17900000,0,1,0,2
24,316,2009,1100,89000,-1,5,1600000,0,0,0,15
40,472,2015,3700,120300,-1,0,10590000,0,1,1,9
20,291,2019,1600,54000,-1,0,9300000,0,0,-1,5
63,1722,2018,1500,55000,1,0,9790000,0,0,0,6
33,396,2017,2400,58752,6,0,14580000,0,0,0,7
47,609,2021,2500,47000,-1,3,13490000,0,1,-1,3
11,908,2006,1000,250000,-1,3,2000000,0,0,0,18
47,613,2009,0,263254,-1,4,6800000,1,0,-1,15
40,5922,2020,0,57115,1,0,16870000,0,1,-1,4
49,810,2022,1200,37000,-1,3,14000000,0,0,0,2
47,616,2016,0,105000,-1,6,10000000,0,0,-1,8
11,176,2015,2400,94000,-1,0,9300000,0,0,0,9
40,474,2018,0,73000,-1,0,14999000,0,0,-1,6
13,201,2010,1400,100000,-1,0,3800000,0,0,0,14
27,350,2017,0,266899,-1,11,8000000,0,0,-1,7
49,657,2023,1500,19552,0,0,21990000,1,0,0,1
59,720,2020,2200,81000,-1,5,20000000,1,1,1,4
47,610,2018,1600,44100,5,0,7290000,0,0,0,6
11,154,2012,0,137000,-1,11,4000000,0,0,-1,12
26,325,2011,1300,130000,-1,0,6480000,0,1,0,13
42,564,2017,0,119800,6,0,23980000,0,1,-1,7
20,293,2016,0,116000,-1,0,14990000,0,1,-1,8
16,6109,2017,0,115000,-1,0,18990000,0,1,-1,7
4,25,2012,6000,46000,-1,0,31000000,0,1,-1,12
65,800,2014,1600,98000,-1,0,10900000,0,0,0,10
9,1713,2023,1200,2500,-1,0,8000000,0,0,0,1
52,5600,2019,0,19000,1,0,10900000,0,0,-1,5
31,382,2018,3600,81000,-1,0,20000000,0,1,0,6
40,470,2019,0,37600,-1,0,14150000,0,1,-1,5
20,293,2017,5000,108000,-1,8,26000000,0,1,1,7
65,802,2019,2400,124000,-1,0,20990000,1,1,1,5
47,616,2015,0,126300,6,3,8490000,0,0,-1,9
65,802,2016,1600,123038,-1,0,12900000,0,1,-1,8
45,599,2018,3000,59600,-1,0,16300000,0,1,0,6
48,1481,2022,1200,17000,-1,6,17900000,0,0,0,2
6,74,2010,0,175000,-1,10,12500000,0,1,-1,14
27,353,2010,0,500,-1,0,2500000,0,0,-1,14
20,286,2015,2000,158000,-1,11,15500000,0,1,0,9
42,517,2014,2100,184000,-1,5,20900000,1,1,1,10
47,1209,2016,1600,98000,-1,2,7490000,0,0,0,8
61,747,2016,2400,92903,-1,5,11000000,0,1,-1,8
27,353,2023,0,1146,-1,3,10480000,0,0,-1,1
64,776,2020,1600,152000,-1,1,9990000,0,0,-1,4
27,340,1998,2600,240,-1,3,3000000,1,0,-1,26
45,602,2014,2500,180546,-1,0,10600000,1,0,1,10
11,172,1999,1600,360000,-1,0,1380000,0,0,0,25
63,762,2018,2400,83000,-1,2,10700000,1,0,0,6
49,6011,2023,1900,19970,4,2,23990000,1,0,1,1
38,453,2014,2200,180000,-1,5,5390000,1,0,-1,10
23,5940,2019,2200,190000,-1,0,6000000,0,0,0,5
202,5911,2020,1700,178000,-1,0,12000000,0,1,0,4
45,602,2019,2400,74172,-1,0,11700000,1,0,0,5
60,728,2017,2000,42500,-1,0,15990000,1,1,1,7
61,734,2017,0,52100,-1,0,11990000,0,0,1,7
11,170,2011,2000,126000,-1,3,5300000,1,1,0,13
52,819,2016,1600,49200,-1,5,6500000,0,0,0,8
64,776,2013,1600,175000,-1,0,4500000,0,0,-1,11
33,1161,2018,0,156000,8,0,18450000,0,1,-1,6
27,334,2014,0,166330,-1,6,10800000,0,0,-1,10
40,471,2018,1500,79520,-1,0,9590000,0,1,-1,6
45,599,2014,0,109000,-1,0,12850000,1,0,-1,10
61,1688,2022,1500,16800,-1,0,12190000,0,1,0,2
63,762,2018,2800,98000,-1,2,16900000,1,0,1,6
33,414,2016,2500,153000,-1,0,11000000,1,0,0,8
34,6099,2018,0,43100,0,0,50900000,1,1,-1,6
16,240,2014,2400,145800,-1,0,7500000,0,1,-1,10
11,180,2012,1400,148000,-1,5,5200000,0,0,-1,12
11,820,2015,1800,150000,-1,0,5300000,0,1,1,9
63,771,2009,4000,190000,-1,0,10000000,0,1,0,15
63,763,2014,1600,118000,-1,3,8200000,0,0,0,10
27,334,2006,0,142500,0,0,5700000,0,1,-1,18
6,5601,2022,3000,24500,-1,0,46990000,0,1,-1,2
40,470,1997,1600,230000,-1,3,1100000,0,1,0,27
33,414,2020,2500,135000,-1,3,16500000,1,0,-1,4
63,1322,2013,4000,139000,-1,0,18980000,0,1,1,11
33,410,2015,0,96000,-1,0,4300000,0,0,-1,9
63,756,2015,1500,96000,-1,0,6800000,0,1,0,9
61,747,2019,2400,51000,-1,1,12900000,0,0,-1,5
63,762,2018,2400,81000,-1,0,13990000,1,0,0,6
63,756,2021,1500,55000,-1,0,10900000,0,0,0,3
47,609,2017,2500,84990,-1,11,11490000,0,1,-1,7
11,1693,2021,0,83289,-1,0,8390000,0,0,-1,3
61,747,2017,2400,53000,-1,0,9690000,0,0,-1,7
13,201,2018,0,58799,9,0,12190000,0,1,-1,6
33,393,2013,2000,72500,-1,13,8100000,1,1,1,11
52,1475,2022,1500,39388,-1,0,8980000,1,0,-1,2
20,288,2011,5000,80000,-1,3,29000000,0,0,-1,13
45,600,1989,2600,200000,-1,11,4200000,0,0,-1,35
45,602,2017,2400,169000,-1,0,12000000,1,0,1,7
27,1691,2015,1200,119000,-1,2,5000000,0,0,0,9
64,1372,2023,0,20000,0,5,8390000,0,0,-1,1
59,719,2017,0,164556,0,1,8490000,1,0,0,7
40,474,2018,2000,79000,-1,8,14000000,0,0,1,6
13,201,2023,1500,4000,-1,8,15000000,1,0,0,1
61,744,2017,1300,48580,-1,10,11600000,0,0,-1,7
48,6170,2021,1600,28000,-1,0,18500000,0,1,0,3
11,158,2021,1500,15000,-1,2,7300000,0,0,0,3
27,340,2019,2500,194500,-1,0,11990000,1,0,-1,5
27,350,2017,2000,68000,-1,0,10500000,0,1,0,7
34,424,2005,1800,198700,-1,0,4900000,0,0,1,19
47,1829,2023,0,15952,4,2,14190000,0,0,-1,1
27,6152,2024,0,4858,-1,0,22980000,3,1,-1,0
63,762,2023,0,10565,-1,11,30990000,1,0,1,1
45,602,2018,2400,98000,-1,3,16000000,1,0,1,6
40,468,1997,2000,330000,-1,0,1300000,0,1,0,27
31,380,2020,0,53000,3,0,40990000,0,1,1,4
60,723,2017,0,190000,0,0,13500000,0,1,1,7
49,654,2015,1600,105000,-1,5,5800000,1,0,-1,9
33,5994,2022,1500,32200,-1,1,13990000,0,0,0,2
33,410,2022,1200,2400,-1,0,8650000,0,0,0,2
20,296,1998,5400,185000,-1,1,7490000,0,1,1,26
20,299,2017,2000,115000,-1,0,10100000,0,1,-1,7
11,155,2013,1600,130000,-1,3,4200000,0,0,0,11
20,293,2015,0,112000,-1,0,21990000,0,1,-1,9
11,180,2012,1400,86000,-1,0,3850000,0,0,0,12
6,74,2022,0,50550,3,2,52490000,1,1,-1,2
16,240,2018,0,92000,-1,0,10990000,0,1,-1,6
20,291,2012,1600,114000,-1,6,4600000,0,0,0,12
11,908,2021,1200,46500,-1,0,6750000,0,0,-1,3
40,471,2009,1500,73000,-1,9,4000000,0,0,0,15
26,321,2013,3500,150000,-1,4,13900000,0,1,1,11
13,201,2020,0,40000,-1,0,14190000,1,0,-1,4
20,293,2017,0,173968,3,3,22980000,0,1,-1,7
19,5603,2021,1300,14026,-1,0,9490000,0,0,-1,3
6,122,2019,2000,65870,-1,0,19000000,0,1,0,5
9,5579,2021,1500,47449,1,0,10490000,0,1,0,3
31,385,2022,0,10000,-1,6,22490000,0,1,0,2
11,162,2006,1800,214000,-1,5,3000000,0,0,-1,18
20,284,2018,3200,106000,-1,0,9200000,1,0,1,6
11,151,2018,5300,63800,3,0,31970000,0,1,1,6
40,474,2018,2000,92245,-1,1,14400000,0,0,-1,6
47,1454,2016,0,83424,-1,0,13500000,1,0,-1,8
40,470,2012,2000,134300,-1,11,8900000,0,0,-1,12
27,1471,2023,0,25766,-1,0,16890000,0,1,-1,1
60,723,2018,0,160000,-1,0,12600000,0,1,-1,6
38,830,2017,2200,79069,-1,0,12280000,1,0,-1,7
49,657,2017,0,85077,1,0,14490000,0,1,-1,7
202,5645,2018,0,88180,-1,0,23480000,0,1,1,6
27,334,2007,0,171000,-1,5,5200000,0,0,-1,17
63,762,2016,6900,164000,-1,4,16900000,1,0,1,8
40,474,2019,2000,70000,-1,4,12990000,0,0,0,5
20,287,2019,2000,60000,-1,0,16680000,1,1,1,5
47,610,2021,1600,61000,-1,7,12000000,0,1,-1,3
209,5909,2022,1500,1917,-1,0,6000000,0,0,0,2
61,736,2017,1200,78000,-1,3,9750000,0,1,-1,7
27,339,2018,2500,98000,0,0,13580000,1,0,-1,6
33,399,2011,1400,223000,-1,0,4500000,0,0,-1,13
6,79,2018,2000,52000,6,0,28900000,1,1,1,6
64,776,2016,1600,147800,-1,3,7500000,0,0,0,8
47,616,2018,2000,55000,-1,1,12990000,0,1,-1,6
63,763,2022,2000,33000,-1,1,14600000,0,0,-1,2
29,1403,2017,2000,57300,5,0,7990000,0,0,0,7
61,734,2017,1600,80500,-1,3,9900000,0,1,0,7
20,299,2017,1600,60000,-1,0,7800000,0,0,0,7
27,334,2019,2000,50000,-1,7,13480000,0,0,-1,5
45,602,2012,2500,0,-1,8,8500000,1,0,1,12
40,470,2022,0,18500,-1,0,20000000,0,1,-1,2
63,756,2021,0,57900,6,0,9990000,0,0,-1,3
11,176,2019,0,115000,-1,0,12490000,0,0,-1,5
33,400,2022,0,106388,-1,0,10690000,0,0,-1,2
20,286,2014,3500,81000,3,0,13780000,0,1,0,10
49,657,2020,1500,38000,-1,5,18500000,1,1,0,4
33,410,2020,1200,93000,-1,0,7500000,0,0,0,4
33,410,2019,1200,67970,-1,0,7290000,0,0,-1,5
11,179,2021,3600,40000,-1,3,32000000,0,1,1,3
13,201,2014,0,185000,-1,4,6300000,1,0,-1,10
49,656,2001,1600,202257,-1,0,800000,0,0,0,23
10,5882,2022,0,21032,-1,5,7990000,0,0,-1,2
45,601,1995,0,158000,-1,7,2900000,0,0,-1,29
42,570,2009,1800,200000,-1,0,9500000,0,1,0,15
